day;month;year;count;length;weight;stage
24;4;2024;40;71.1;0.255;1
24;4;2024;41;57.05;0.12;1
24;4;2024;42;65.61;0.205;1
24;4;2024;43;62.28;0.18;1
24;4;2024;44;61.82;0.145;1
24;4;2024;45;61.43;0.195;1
24;4;2024;46;60.34;0.125;1
24;4;2024;47;66.32;0.21;1
24;4;2024;48;60.2;0.145;1
24;4;2024;49;62.48;0.185;1
24;4;2024;50;63.6;0.18;1
24;4;2024;51;58.04;0.16;1
24;4;2024;52;60.25;0.16;1
24;4;2024;53;68;0.245;1
24;4;2024;54;56.52;0.13;1
24;4;2024;55;70.26;0.295;1
24;4;2024;56;65.69;0.185;1
24;4;2024;57;60.21;0.185;1
24;4;2024;58;61.55;0.165;1
24;4;2024;59;62.76;0.185;1
24;4;2024;60;61.36;0.195;1
24;4;2024;61;63.91;0.21;1
24;4;2024;62;61.4;0.175;1
24;4;2024;63;66.26;0.215;1
24;4;2024;64;56.08;0.125;1
24;4;2024;65;66.12;0.215;1
24;4;2024;66;56.31;0.115;1
24;4;2024;67;61;0.185;1
24;4;2024;68;63.5;0.2;1
24;4;2024;69;64.72;0.175;1
24;4;2024;70;63.42;0.185;1
24;4;2024;71;64.57;0.21;1
24;4;2024;72;56.93;0.135;1
24;4;2024;73;63.34;0.19;1
24;4;2024;74;63.32;0.185;1
24;4;2024;75;60.71;0.16;1
24;4;2024;76;65.46;0.245;1
24;4;2024;77;62.75;0.185;1
24;4;2024;78;67.9;0.255;1
24;4;2024;79;63.53;0.18;1
24;4;2024;80;65.28;0.185;1
24;4;2024;81;65.26;0.19;1
24;4;2024;82;62.21;0.18;1
24;4;2024;83;58.55;0.165;1
24;4;2024;84;57.84;0.15;1
24;4;2024;85;64.84;0.21;1
24;4;2024;86;59.97;0.165;1
24;4;2024;87;69.45;0.265;1
24;4;2024;88;65.37;0.22;1
24;4;2024;89;63.14;0.195;1
24;4;2024;90;59.4;0.175;1
24;4;2024;91;63.2;0.17;1
24;4;2024;92;58.83;0.155;1
24;4;2024;93;65.69;0.225;1
24;4;2024;94;61.74;0.2;1
24;4;2024;95;59.23;0.16;1
24;4;2024;96;69.92;0.265;1
24;4;2024;97;62.34;0.185;1
24;4;2024;98;67.68;0.25;1
24;4;2024;99;71.73;0.305;1
24;4;2024;100;62.39;0.19;1
30;4;2024;1;66.33;0.27;No
30;4;2024;2;64.26;0.245;No
30;4;2024;3;62.25;0.175;No
30;4;2024;4;63.09;0.205;No
30;4;2024;5;60.62;0.19;No
30;4;2024;6;61.15;0.18;No
30;4;2024;7;62.38;0.195;No
30;4;2024;8;65.51;0.185;No
30;4;2024;9;68.97;0.29;No
30;4;2024;10;60.27;0.16;No
30;4;2024;11;64.53;0.235;No
30;4;2024;12;62.62;0.18;No
30;4;2024;13;58.34;0.15;No
30;4;2024;14;61.01;0.205;No
30;4;2024;15;63.78;0.23;No
30;4;2024;16;61.68;0.17;No
30;4;2024;17;62.36;0.205;No
30;4;2024;18;64.71;0.19;No
30;4;2024;19;63.4;0.21;No
30;4;2024;20;62.24;0.19;No
30;4;2024;21;67.37;0.245;No
30;4;2024;22;64.82;0.235;No
30;4;2024;23;61.77;0.205;No
30;4;2024;24;63.29;0.19;No
30;4;2024;25;64.7;0.185;No
30;4;2024;26;55.61;0.14;No
30;4;2024;27;54.06;0.175;No
30;4;2024;28;61.7;0.19;No
30;4;2024;29;67.27;0.225;No
30;4;2024;30;57.48;0.135;No
30;4;2024;31;58.3;0.16;No
30;4;2024;32;62.71;0.205;No
30;4;2024;33;66.92;0.24;No
30;4;2024;34;66.59;0.27;No
30;4;2024;35;62.38;0.205;No
30;4;2024;36;64.09;0.15;No
30;4;2024;37;62.36;0.17;No
30;4;2024;38;67.06;0.25;No
30;4;2024;39;58.08;0.165;No
30;4;2024;40;58.37;0.165;No
30;4;2024;41;57.89;0.125;No
30;4;2024;42;64.85;0.22;No
30;4;2024;43;56.52;0.13;No
30;4;2024;44;60.22;0.215;No
30;4;2024;45;62.68;0.195;No
30;4;2024;46;66.69;0.265;No
30;4;2024;47;59.88;0.16;No
30;4;2024;48;66.19;0.22;No
30;4;2024;49;58.04;0.11;No
30;4;2024;50;57.41;0.185;No
30;4;2024;51;64.69;0.205;No
30;4;2024;52;59.09;0.155;No
30;4;2024;53;61.42;0.19;No
30;4;2024;54;66.47;0.275;No
30;4;2024;55;66.29;0.22;No
30;4;2024;56;61.98;0.165;No
30;4;2024;57;72.2;0.3;No
30;4;2024;58;69.15;0.22;No
30;4;2024;59;68;0.265;No
30;4;2024;60;57.21;0.14;No
30;4;2024;61;65.11;0.24;No
30;4;2024;62;62.51;0.175;No
30;4;2024;63;61.13;0.175;No
30;4;2024;64;66.62;0.205;No
30;4;2024;65;60.24;0.15;No
30;4;2024;66;63.99;0.25;No
30;4;2024;67;61.86;0.16;No
30;4;2024;68;66.31;0.24;No
30;4;2024;69;70.12;0.34;No
30;4;2024;70;63.93;0.155;No
30;4;2024;71;68.45;0.25;No
30;4;2024;72;57.85;0.11;No
30;4;2024;73;62.19;0.18;No
30;4;2024;74;63.2;0.2;No
30;4;2024;75;60.26;0.14;No
30;4;2024;76;61.93;0.18;No
30;4;2024;77;57.03;0.145;No
30;4;2024;78;62.07;0.21;No
30;4;2024;79;59.68;0.18;No
30;4;2024;80;66.17;0.23;No
30;4;2024;81;60.07;0.155;No
30;4;2024;82;57.39;0.145;No
30;4;2024;83;60.43;0.16;No
30;4;2024;84;58.24;0.175;No
30;4;2024;85;59.87;0.17;No
30;4;2024;86;68.93;0.275;No
30;4;2024;87;66.9;0.2;No
30;4;2024;88;64.75;0.215;No
30;4;2024;89;57.3;0.16;No
30;4;2024;90;60.98;0.15;No
30;4;2024;91;64.52;0.22;No
30;4;2024;92;59.25;0.15;No
30;4;2024;93;60.54;0.165;No
30;4;2024;94;66.06;0.255;No
30;4;2024;95;61.11;0.15;No
30;4;2024;96;66.09;0.23;No
30;4;2024;97;55.22;0.125;No
30;4;2024;98;65.93;0.205;No
30;4;2024;99;61.11;0.155;No
30;4;2024;100;56.68;0.145;No
30;4;2024;*See note off to the side of scans near number 87;59.65;0.175;No
30;4;2024;;67.37;0.245;No
30;4;2024;;54.49;0.14;No
1;5;2024;1;66.98;0.21;1
1;5;2024;2;64.94;0.185;1
1;5;2024;3;61.26;0.185;1
1;5;2024;4;60.12;0.16;1
1;5;2024;5;60.12;0.19;1
1;5;2024;6;56.46;0.15;1
1;5;2024;7;63.9;0.22;1
1;5;2024;8;52.99;0.115;1
1;5;2024;9;65.66;0.18;1
1;5;2024;10;58.57;0.145;1
1;5;2024;11;65.34;0.195;1
1;5;2024;12;62.83;0.175;1
1;5;2024;13;71.23;0.29;1
1;5;2024;14;63.18;0.185;1
1;5;2024;15;63.93;0.22;1
1;5;2024;16;62.39;0.175;1
1;5;2024;17;62.39;0.185;1
1;5;2024;18;60.55;0.195;1
1;5;2024;19;61.99;0.195;1
1;5;2024;20;63.57;0.185;1
1;5;2024;21;63.57;0.22;1
1;5;2024;22;72.67;0.285;1
1;5;2024;23;64.05;0.21;1
1;5;2024;24;63.54;0.215;1
1;5;2024;25;65.88;0.235;1
1;5;2024;26;65.4;0.195;1
1;5;2024;27;65.07;0.25;1
1;5;2024;28;67.28;0.245;1
1;5;2024;29;63.07;0.175;1
1;5;2024;30;60.1;0.165;1
1;5;2024;31;60.45;0.195;1
1;5;2024;32;59.9;0.165;1
1;5;2024;33;56.08;0.145;1
1;5;2024;34;55.03;0.13;1
1;5;2024;35;67.32;0.24;1
1;5;2024;36;51.91;0.12;1
1;5;2024;37;56.8;0.14;1
1;5;2024;38;62.87;0.185;1
1;5;2024;39;56.76;0.145;1
1;5;2024;40;58.53;0.16;1
1;5;2024;41;58.47;0.18;1
1;5;2024;42;61.68;0.19;1
1;5;2024;43;61.72;0.215;1
1;5;2024;44;62.67;0.18;1
1;5;2024;45;65.92;0.215;1
1;5;2024;46;63.02;0.15;1
1;5;2024;47;61.08;0.165;1
1;5;2024;48;64.44;0.235;1
1;5;2024;49;51.65;0.115;1
1;5;2024;50;65.19;0.215;1
1;5;2024;51;61.44;0.18;1
1;5;2024;52;62.15;0.175;1
1;5;2024;53;71.84;0.36;1
1;5;2024;54;61.26;0.16;1
1;5;2024;55;62.47;0.185;1
1;5;2024;56;62.85;0.23;1
1;5;2024;57;66.51;0.245;1
1;5;2024;58;59.06;0.16;1
1;5;2024;59;64.06;0.2;1
1;5;2024;60;59.58;0.15;1
1;5;2024;61;61.62;0.18;1
1;5;2024;62;62.19;0.165;1
1;5;2024;63;60.24;0.175;1
1;5;2024;64;63.74;0.205;1
1;5;2024;65;56.72;0.14;1
1;5;2024;66;59.48;0.175;1
1;5;2024;67;63.94;0.215;1
1;5;2024;68;66.81;0.235;1
1;5;2024;69;61.54;0.21;1
1;5;2024;70;68.7;0.29;1
1;5;2024;71;68.7;0.285;1
1;5;2024;72;59.37;0.16;1
1;5;2024;73;55.97;0.125;1
1;5;2024;74;62.71;0.22;1
1;5;2024;75;54.67;0.16;1
1;5;2024;76;66.17;0.23;1
1;5;2024;77;66.47;0.23;1
1;5;2024;78;64.71;0.19;1
1;5;2024;79;63.12;0.205;1
1;5;2024;80;64.52;0.195;1
1;5;2024;81;64.2;0.21;1
1;5;2024;82;63.2;0.215;1
1;5;2024;83;61.87;0.205;1
1;5;2024;84;57.54;0.18;1
1;5;2024;85;62.35;0.15;1
1;5;2024;86;62.77;0.22;1
1;5;2024;87;59.29;0.145;1
1;5;2024;88;68.47;0.295;1
1;5;2024;89;62.16;0.18;1
1;5;2024;90;62.75;0.185;1
1;5;2024;91;72.81;0.31;1
1;5;2024;92;58.45;0.13;1
1;5;2024;93;60.53;0.17;1
1;5;2024;94;58.44;0.115;1
1;5;2024;95;60.84;0.185;1
1;5;2024;96;63.82;0.185;1
1;5;2024;97;62.64;0.175;1
1;5;2024;98;66.84;0.23;1
1;5;2024;99;62.8;0.18;1
1;5;2024;100;61.18;0.185;1
3;5;2024;1;59.4;0.15;2
3;5;2024;2;54.6;0.12;1
3;5;2024;3;59.2;0.11;1
3;5;2024;4;65.8;0.235;1
3;5;2024;5;60.8;0.17;3
3;5;2024;6;63.4;0.17;1
3;5;2024;7;59.1;0.14;1
3;5;2024;8;60.4;0.18;1
3;5;2024;9;62.6;0.185;1
3;5;2024;10;57.8;0.125;1
3;5;2024;11;57.9;0.135;1
3;5;2024;12;61;0.175;1
3;5;2024;13;66.8;0.235;1
3;5;2024;14;64.8;0.235;1
3;5;2024;15;69.3;0.26;1
3;5;2024;16;67.1;0.245;1
3;5;2024;17;62;0.17;1
3;5;2024;18;62.3;0.185;1
3;5;2024;19;64.5;0.195;1
3;5;2024;20;57.8;0.135;1
3;5;2024;21;64.3;0.195;1
3;5;2024;22;63.5;0.195;1
3;5;2024;23;57.6;0.155;1
3;5;2024;24;66.7;0.22;1
3;5;2024;25;63.6;0.205;1
3;5;2024;26;57.3;0.125;1
3;5;2024;27;60.1;0.17;2
3;5;2024;28;65.4;0.195;1
3;5;2024;29;65.8;0.235;2
3;5;2024;30;65.6;0.245;1
3;5;2024;31;62.3;0.185;1
3;5;2024;32;61.8;0.205;1
3;5;2024;33;63.5;0.215;1
3;5;2024;34;65.2;0.215;1
3;5;2024;35;63.9;0.205;1
3;5;2024;36;63;0.195;1
3;5;2024;37;66.3;0.235;1
3;5;2024;38;58.2;0.145;1
3;5;2024;39;58.7;0.17;1
3;5;2024;40;70.4;0.265;1
3;5;2024;41;64.9;0.2;1
3;5;2024;42;59.9;0.165;1
3;5;2024;43;59.7;0.18;1
3;5;2024;44;68.6;0.28;2
3;5;2024;45;62.1;0.18;1
3;5;2024;46;65.7;0.215;1
3;5;2024;47;66.9;0.24;1
3;5;2024;48;63.2;0.185;1
3;5;2024;49;68.9;0.27;1
3;5;2024;50;62.5;0.185;1
3;5;2024;51;63.6;0.18;1
3;5;2024;52;65.2;0.2;1
3;5;2024;53;62.9;0.175;1
3;5;2024;54;63;0.19;1
3;5;2024;55;64.9;0.18;1
3;5;2024;56;58.8;0.135;2
3;5;2024;57;61.9;0.185;2
3;5;2024;58;66.3;0.255;1
3;5;2024;59;63.7;0.205;1
3;5;2024;60;58.9;0.11;1
3;5;2024;61;67.2;0.225;1
3;5;2024;62;65.3;0.23;1
3;5;2024;63;62.3;0.19;1
3;5;2024;64;59.4;0.135;1
3;5;2024;65;63.6;0.14;1
3;5;2024;66;63.1;0.19;1
3;5;2024;67;64.6;0.195;1
3;5;2024;68;66;0.22;1
3;5;2024;69;63.1;0.19;1
3;5;2024;70;61;0.175;1
3;5;2024;71;64.9;0.215;1
3;5;2024;72;64.5;0.18;1
3;5;2024;73;64.5;0.215;1
3;5;2024;74;58.5;0.125;1
3;5;2024;75;67.2;0.22;1
3;5;2024;76;61.9;0.185;1
3;5;2024;77;66.7;0.22;1
3;5;2024;78;61.8;0.175;1
3;5;2024;79;63.1;0.185;1
3;5;2024;80;59.4;0.16;1
3;5;2024;81;65.3;0.225;1
3;5;2024;82;63.2;0.18;1
3;5;2024;83;63.2;0.22;1
3;5;2024;84;63.6;0.21;1
3;5;2024;85;66.6;0.235;1
3;5;2024;86;60.6;0.16;1
3;5;2024;87;61;0.165;1
3;5;2024;88;72.1;0.29;1
3;5;2024;89;61.2;0.16;1
3;5;2024;90;66;0.205;1
3;5;2024;91;63.6;0.165;1
3;5;2024;92;65.8;0.24;1
3;5;2024;93;63.9;0.245;2
3;5;2024;94;60.5;0.17;1
3;5;2024;95;62.2;0.215;1
3;5;2024;96;64;0.185;1
3;5;2024;97;62.5;0.165;1
3;5;2024;98;69;0.285;1
3;5;2024;99;68.8;0.205;1
3;5;2024;100;70.1;0.28;1
6;5;2024;1;57.48;0.175;No
6;5;2024;2;62.48;0.21;No
6;5;2024;3;69.44;0.205;No
6;5;2024;4;62.84;0.16;No
6;5;2024;5;65.19;0.22;No
6;5;2024;6;62.11;0.18;No
6;5;2024;7;64.75;0.2;No
6;5;2024;8;61.1;0.15;No
6;5;2024;9;61.34;0.19;No
6;5;2024;10;55.06;0.125;No
6;5;2024;11;62.49;0.175;No
6;5;2024;12;60.37;0.17;No
6;5;2024;13;69.02;0.27;No
6;5;2024;14;61.32;0.175;No
6;5;2024;15;55.97;0.16;No
6;5;2024;16;61.27;0.22;No
6;5;2024;17;65.8;0.22;No
6;5;2024;18;68.27;0.19;No
6;5;2024;19;62.21;0.16;No
6;5;2024;20;61.24;0.18;No
6;5;2024;21;62.16;0.17;No
6;5;2024;22;66.12;0.23;No
6;5;2024;23;61.58;0.19;No
6;5;2024;24;63.36;0.24;No
6;5;2024;25;63.15;0.195;No
6;5;2024;26;61.64;0.18;No
6;5;2024;27;;;No
6;5;2024;28;64.21;0.205;No
6;5;2024;29;65.37;0.21;No
6;5;2024;30;64.49;0.225;No
6;5;2024;31;63.47;0.18;No
6;5;2024;32;67.15;0.245;No
6;5;2024;33;65.04;0.215;No
6;5;2024;34;59.47;0.145;No
6;5;2024;35;62.6;0.19;No
6;5;2024;36;57.43;0.17;No
6;5;2024;37;59.44;0.18;No
6;5;2024;38;57.86;0.165;No
6;5;2024;39;60.11;0.18;No
6;5;2024;40;64.14;0.21;No
6;5;2024;41;61.24;0.175;No
6;5;2024;42;62.16;0.205;No
6;5;2024;43;64.07;0.215;No
6;5;2024;44;57.4;0.14;No
6;5;2024;45;65.21;0.22;No
6;5;2024;46;58.72;0.13;No
6;5;2024;47;65.13;0.22;No
6;5;2024;48;64.2;0.21;No
6;5;2024;49;62.79;0.185;No
6;5;2024;50;60.82;0.155;No
6;5;2024;51;68.28;0.245;No
6;5;2024;52;62.56;0.195;No
6;5;2024;53;56.67;0.12;No
6;5;2024;54;64.54;0.22;No
6;5;2024;55;60.65;0.135;No
6;5;2024;56;67.27;0.3;No
6;5;2024;57;61.29;0.14;No
6;5;2024;58;63.72;0.195;No
6;5;2024;59;59.66;0.125;No
6;5;2024;60;66.75;0.2;No
6;5;2024;61;72.3;0.275;No
6;5;2024;62;60.52;0.245;No
6;5;2024;63;65.73;0.22;No
6;5;2024;64;69.16;0.245;No
6;5;2024;65;54.4;0.1;No
6;5;2024;66;57.71;0.14;No
6;5;2024;67;67.8;0.23;No
6;5;2024;68;58.04;0.125;No
6;5;2024;69;58.31;0.115;No
6;5;2024;70;57.22;0.115;No
6;5;2024;71;63.33;0.215;No
6;5;2024;72;59.7;0.15;No
6;5;2024;73;56.1;0.165;No
6;5;2024;74;57.31;0.21;No
6;5;2024;75;63.11;0.185;No
6;5;2024;76;56.35;0.115;No
6;5;2024;77;62.7;0.145;No
6;5;2024;78;69.03;0.145;No
6;5;2024;79;64.94;0.15;No
6;5;2024;80;63.05;0.16;No
6;5;2024;81;68.04;0.165;No
6;5;2024;82;64.71;0.17;No
6;5;2024;83;55.64;0.18;No
6;5;2024;84;68.85;0.19;No
6;5;2024;85;68.94;0.19;No
6;5;2024;86;64.47;0.19;No
6;5;2024;87;68.01;0.195;No
6;5;2024;88;61.69;0.2;No
6;5;2024;89;64.39;0.2;No
6;5;2024;90;61.09;0.205;No
6;5;2024;91;61.06;0.205;No
6;5;2024;92;57.78;0.215;No
6;5;2024;93;61.8;0.215;No
6;5;2024;94;60.42;0.215;No
6;5;2024;95;57.45;0.225;No
6;5;2024;96;63.02;0.23;No
6;5;2024;97;67.15;0.245;No
6;5;2024;98;69.7;0.285;No
6;5;2024;99;64.28;0.295;No
6;5;2024;100;62.47;0.3;No
8;5;2024;1;67.2;0.26;1
8;5;2024;2;61.26;0.185;1
8;5;2024;3;65.93;0.175;1
8;5;2024;4;58.67;0.145;1
8;5;2024;5;59.92;0.14;1
8;5;2024;6;61.78;0.17;1
8;5;2024;7;60.72;0.15;1
8;5;2024;8;63.96;0.18;1
8;5;2024;9;65.72;0.195;1
8;5;2024;10;63.09;0.205;1
8;5;2024;11;60.38;0.165;1
8;5;2024;12;62.29;0.185;1
8;5;2024;13;56.84;0.125;1
8;5;2024;14;61.44;0.19;1
8;5;2024;15;63.41;0.18;1
8;5;2024;16;65.56;0.155;2
8;5;2024;17;68.93;0.23;1
8;5;2024;18;67.96;0.27;1
8;5;2024;19;57.33;0.125;1
8;5;2024;20;61.07;0.18;1
8;5;2024;21;64.5;0.205;1
8;5;2024;22;63.3;0.19;1
8;5;2024;23;57.05;0.115;1
8;5;2024;24;62.5;0.225;1
8;5;2024;25;61.57;0.195;1
8;5;2024;26;60.53;0.135;2
8;5;2024;27;57.95;0.12;1
8;5;2024;28;64.35;0.22;1
8;5;2024;29;64.21;0.195;1
8;5;2024;30;59.71;0.16;1
8;5;2024;31;58.35;0.15;1
8;5;2024;32;52.78;0.075;1
8;5;2024;33;56.57;0.135;1
8;5;2024;34;58.18;0.13;1
8;5;2024;35;62.76;0.18;1
8;5;2024;36;63.26;0.21;1
8;5;2024;37;62.36;0.165;1
8;5;2024;38;53.91;0.1;1
8;5;2024;39;63.41;0.21;1
8;5;2024;40;57.09;0.125;1
8;5;2024;41;61.69;0.18;1
8;5;2024;42;58.57;0.13;1
8;5;2024;43;60.4;0.165;1
8;5;2024;44;63.81;0.185;1
8;5;2024;45;65.68;0.225;1
8;5;2024;46;62.63;0.15;1
8;5;2024;47;69.84;0.255;1
8;5;2024;48;57.34;0.135;1
8;5;2024;49;60.15;0.15;1
8;5;2024;50;59.46;0.17;1
8;5;2024;51;55.03;0.155;1
8;5;2024;52;61.4;0.185;1
8;5;2024;53;60.74;0.18;1
8;5;2024;54;56.16;0.115;1
8;5;2024;55;57.63;0.135;1
8;5;2024;56;58.64;0.15;1
8;5;2024;57;59.51;0.17;1
8;5;2024;58;59.38;0.17;1
8;5;2024;59;66.01;0.215;1
8;5;2024;60;64.07;0.155;1
8;5;2024;61;67.02;0.225;1
8;5;2024;62;67.37;0.225;1
8;5;2024;63;63.22;0.2;1
8;5;2024;64;61.05;0.18;1
8;5;2024;65;64.3;0.175;1
8;5;2024;66;56.1;0.1;1
8;5;2024;67;62.99;0.215;1
8;5;2024;68;59.5;0.15;1
8;5;2024;69;63.55;0.145;1
8;5;2024;70;60.58;0.165;1
8;5;2024;71;55.93;0.1;1
8;5;2024;72;58.77;0.15;1
8;5;2024;73;54.71;0.13;1
8;5;2024;74;65.88;0.215;2
8;5;2024;75;66.87;0.22;1
8;5;2024;76;60.68;0.155;1
8;5;2024;77;62.8;0.21;1
8;5;2024;78;60.62;0.175;1
8;5;2024;79;55.08;0.11;1
8;5;2024;80;62.29;0.17;1
8;5;2024;81;57.16;0.135;1
8;5;2024;82;59.33;0.175;1
8;5;2024;83;57.74;0.15;1
8;5;2024;84;61.42;0.175;1
8;5;2024;85;62.01;0.155;1
8;5;2024;86;61.91;0.175;1
8;5;2024;87;59.16;0.116;1
8;5;2024;88;64.93;0.205;1
8;5;2024;89;59.44;0.15;1
8;5;2024;90;57.62;0.15;1
8;5;2024;91;59.91;0.18;1
8;5;2024;92;63.83;0.165;1
8;5;2024;93;60.5;0.135;1
8;5;2024;94;57.01;0.17;1
8;5;2024;95;57.9;0.16;1
8;5;2024;96;57.81;0.155;1
8;5;2024;97;57.46;0.155;1
8;5;2024;98;66.19;0.225;1
8;5;2024;99;60.69;0.15;1
8;5;2024;100;60.47;0.15;1
11;5;2024;1;59.71;0.16;4
11;5;2024;2;64.07;0.195;1
11;5;2024;3;60.67;0.165;1
11;5;2024;4;63.7;0.21;1
11;5;2024;5;63.7;0.195;1
11;5;2024;6;64.67;0.195;1
11;5;2024;7;59.45;0.15;2
11;5;2024;8;65.67;0.13;1
11;5;2024;9;62.95;0.195;3
11;5;2024;10;59.96;0.18;2
11;5;2024;11;61.39;0.175;1
11;5;2024;12;61.39;0.17;4
11;5;2024;13;61.38;0.15;1
11;5;2024;14;59.98;0.15;3
11;5;2024;15;57.96;0.125;4
11;5;2024;16;61.69;0.175;2
11;5;2024;17;61.7;0.205;1
11;5;2024;18;61.47;0.195;1
11;5;2024;19;62.44;0.19;1
11;5;2024;20;60.72;0.205;1
11;5;2024;21;60.72;0.165;1
11;5;2024;22;58.75;0.17;2
11;5;2024;23;64.61;0.21;1
11;5;2024;24;64.56;0.24;2
11;5;2024;25;63.11;0.2;2
11;5;2024;26;63.38;0.215;1
11;5;2024;27;61;0.13;1
11;5;2024;28;58.89;0.13;2
11;5;2024;29;61.04;0.175;1
11;5;2024;30;62.69;0.16;3
11;5;2024;31;58.14;0.155;3
11;5;2024;32;61.59;0.18;1
11;5;2024;33;63.97;0.18;2
11;5;2024;34;55.83;0.13;1
11;5;2024;35;56.61;0.185;2
11;5;2024;36;60.05;0.195;2
11;5;2024;37;61.36;0.22;2
11;5;2024;38;59.84;0.15;1
11;5;2024;39;57.76;0.175;3
11;5;2024;40;61.17;0.175;1
11;5;2024;41;54.01;0.115;1
11;5;2024;42;64.63;0.22;1
11;5;2024;43;60.97;0.185;2
11;5;2024;44;68.23;0.29;1
11;5;2024;45;59.69;0.18;1
11;5;2024;46;65.21;0.235;1
11;5;2024;47;60.99;0.195;1
11;5;2024;48;61.31;0.175;1
11;5;2024;49;63.87;0.2;1
11;5;2024;50;57.69;0.14;2
11;5;2024;51;58.95;0.12;2
11;5;2024;52;62.06;0.215;1
11;5;2024;53;62.85;0.21;1
11;5;2024;54;58.61;0.155;1
11;5;2024;55;61.03;0.195;1
11;5;2024;56;59.88;0.135;1
11;5;2024;57;65.77;0.216;1
11;5;2024;58;61.11;0.18;1
11;5;2024;59;64.36;0.24;2
11;5;2024;60;62.6;0.165;2
11;5;2024;61;54.7;0.115;3
11;5;2024;62;62.03;0.155;1
11;5;2024;63;65.78;0.265;2
11;5;2024;64;65.45;0.255;1
11;5;2024;65;61.25;0.19;1
11;5;2024;66;61.23;0.185;3
11;5;2024;67;64.7;0.205;1
11;5;2024;68;60.79;0.16;2
11;5;2024;69;60.79;0.155;2
11;5;2024;70;61.8;0.195;2
11;5;2024;71;65.8;0.245;3
11;5;2024;72;63.38;0.195;1
11;5;2024;73;65.1;0.205;1
11;5;2024;74;61.67;0.18;1
11;5;2024;75;62.96;0.195;1
11;5;2024;76;63.06;0.165;2
11;5;2024;77;59.84;0.145;2
11;5;2024;78;59.84;0.18;1
11;5;2024;79;65.05;0.215;1
11;5;2024;80;62.2;0.195;1
11;5;2024;81;60.75;0.275;1
11;5;2024;82;67.43;0.265;1
11;5;2024;83;66.02;0.205;2
11;5;2024;84;60.93;0.165;2
11;5;2024;85;63.69;0.205;1
11;5;2024;86;65.69;0.24;2
11;5;2024;87;62.59;0.195;3
11;5;2024;88;58.09;0.13;1
11;5;2024;89;53.79;0.195;1
11;5;2024;90;62.07;0.22;3
11;5;2024;91;60.65;0.17;2
11;5;2024;92;62.42;0.195;1
11;5;2024;93;59.18;0.155;2
11;5;2024;94;57.65;0.115;3
11;5;2024;95;59.48;0.135;3
11;5;2024;96;67.9;0.225;2
11;5;2024;97;54.03;0.125;1
11;5;2024;98;58.35;0.175;1
11;5;2024;99;61.43;0.185;2
11;5;2024;100;60.26;0.18;2
14;5;2024;1;59.08;0.18;2
14;5;2024;2;55.72;0.12;3
14;5;2024;3;60.04;0.165;4
14;5;2024;4;59.2;0.155;1
14;5;2024;5;62.43;0.18;1
14;5;2024;6;64.15;0.165;1
14;5;2024;7;58.87;0.13;2
14;5;2024;8;64.41;0.195;2
14;5;2024;9;58.01;0.14;2
14;5;2024;10;57.47;0.15;2
14;5;2024;11;63.29;0.195;3
14;5;2024;12;65.89;0.245;2
14;5;2024;13;57.19;0.12;3
14;5;2024;14;62.55;0.175;2
14;5;2024;15;59.71;0.165;2
14;5;2024;16;62.14;0.205;2
14;5;2024;17;53.48;0.11;1
14;5;2024;18;63.99;0.195;2
14;5;2024;19;68.06;0.26;2
14;5;2024;20;63.09;0.215;2
14;5;2024;21;62.8;0.19;1
14;5;2024;22;62.38;0.185;2
14;5;2024;23;61.45;0.17;6
14;5;2024;24;66.12;0.235;1
14;5;2024;25;65.6;0.22;1
14;5;2024;26;61.14;0.135;2
14;5;2024;27;60.72;0.155;2
14;5;2024;28;58.44;0.135;1
14;5;2024;29;62.49;0.175;3
14;5;2024;30;70.04;0.27;4
14;5;2024;31;71.4;0.155;2
14;5;2024;32;55.96;0.11;3
14;5;2024;33;60.09;0.155;2
14;5;2024;34;59.63;0.15;2
14;5;2024;35;62.47;0.18;1
14;5;2024;36;59.73;0.16;2
14;5;2024;37;60.47;0.155;1
14;5;2024;38;60;0.145;2
14;5;2024;39;64.83;0.22;1
14;5;2024;40;66.91;0.26;2
14;5;2024;41;63.99;0.19;2
14;5;2024;42;56.86;0.225;2
14;5;2024;43;64.87;0.21;2
14;5;2024;44;56.57;0.19;2
14;5;2024;45;68.43;0.28;5
14;5;2024;46;66.43;0.205;3
14;5;2024;47;63.82;0.22;2
14;5;2024;48;60.3;0.17;2
14;5;2024;49;66.88;0.24;1
14;5;2024;50;66.28;0.275;2
14;5;2024;51;61.16;0.185;2
14;5;2024;52;59.9;0.15;2
14;5;2024;53;58.75;0.135;2
14;5;2024;54;59.44;0.14;3
14;5;2024;55;65.24;0.215;3
14;5;2024;56;61.55;0.18;2
14;5;2024;57;59.22;0.155;1
14;5;2024;58;60.12;0.205;1
14;5;2024;59;58.02;0.125;1
14;5;2024;60;55.28;0.12;1
14;5;2024;61;65.92;0.24;2
14;5;2024;62;57.55;0.11;1
14;5;2024;63;59;0.145;1
14;5;2024;64;63.59;0.205;2
14;5;2024;65;65.04;0.21;1
14;5;2024;66;69.64;0.24;3
14;5;2024;67;63.5;0.16;1
14;5;2024;68;54.63;0.125;2
14;5;2024;69;57.24;0.12;2
14;5;2024;70;62.48;0.155;2
14;5;2024;71;57.81;0.15;2
14;5;2024;72;63.75;0.205;4
14;5;2024;73;67.25;0.24;2
