date;year;length;weight;stage;age;trap count;total count;;;;;;
28-04-2017;2017;67.70;0.235;1;0;NA;NA;;;;;;
28-04-2017;2017;60.03;0.150;1;0;NA;NA;;;;;;
28-04-2017;2017;65.96;0.210;1;0;NA;NA;;;;;;
28-04-2017;2017;66.11;0.250;1;0;NA;NA;;;;;;
28-04-2017;2017;67.65;0.250;1;0;NA;NA;;;;;;
28-04-2017;2017;64.21;0.195;1;0;NA;NA;;;;;;
28-04-2017;2017;68.25;0.255;1;0;NA;NA;;;;;;
28-04-2017;2017;64.50;0.200;1;0;NA;NA;;;;;;
28-04-2017;2017;64.08;0.170;1;0;NA;NA;;;;;;
28-04-2017;2017;62.62;0.230;1;0;NA;NA;;;;;;
28-04-2017;2017;61.89;0.170;1;0;NA;NA;;;;;;
28-04-2017;2017;64.29;0.170;1;0;NA;NA;;;;;;
28-04-2017;2017;65.25;0.195;1;0;NA;NA;;;;;;
28-04-2017;2017;70.17;0.255;1;0;NA;NA;;;;;;
28-04-2017;2017;69.50;0.310;1;0;NA;NA;;;;;;
28-04-2017;2017;64.65;0.190;1;0;NA;NA;;;;;;
28-04-2017;2017;59.14;0.125;1;0;NA;NA;;;;;;
28-04-2017;2017;60.51;0.185;1;0;NA;NA;;;;;;
28-04-2017;2017;57.26;0.120;1;0;NA;NA;;;;;;
28-04-2017;2017;66.50;0.240;1;0;NA;NA;;;;;;
28-04-2017;2017;61.05;0.150;1;0;NA;NA;;;;;;
28-04-2017;2017;61.61;0.175;1;0;NA;NA;;;;;;
28-04-2017;2017;69.03;0.235;1;0;NA;NA;;;;;;
28-04-2017;2017;63.60;0.200;1;0;NA;NA;;;;;;
28-04-2017;2017;65.72;0.185;1;0;NA;NA;;;;;;
28-04-2017;2017;66.12;0.220;1;0;NA;NA;;;;;;
28-04-2017;2017;67.85;0.260;1;0;NA;NA;;;;;;
28-04-2017;2017;64.74;0.230;1;0;NA;NA;;;;;;
28-04-2017;2017;62.52;0.175;1;0;NA;NA;;;;;;
28-04-2017;2017;64.41;0.200;1;0;NA;NA;;;;;;
28-04-2017;2017;60.61;0.160;1;0;NA;NA;;;;;;
28-04-2017;2017;62.81;0.175;1;0;NA;NA;;;;;;
28-04-2017;2017;64.82;0.160;1;0;NA;NA;;;;;;
28-04-2017;2017;69.69;0.250;2;0;NA;NA;;;;;;
28-04-2017;2017;62.16;0.160;1;0;NA;NA;;;;;;
28-04-2017;2017;69.21;0.245;1;0;NA;NA;;;;;;
28-04-2017;2017;63.84;0.200;1;0;NA;NA;;;;;;
28-04-2017;2017;70.39;0.285;1;0;NA;NA;;;;;;
28-04-2017;2017;68.51;0.220;1;0;NA;NA;;;;;;
28-04-2017;2017;63.01;0.195;1;0;NA;NA;;;;;;
28-04-2017;2017;65.67;0.230;1;0;NA;NA;;;;;;
28-04-2017;2017;64.77;0.230;1;0;NA;NA;;;;;;
28-04-2017;2017;66.53;0.245;1;0;NA;NA;;;;;;
28-04-2017;2017;65.12;0.220;1;0;NA;NA;;;;;;
28-04-2017;2017;62.24;0.155;1;0;NA;NA;;;;;;
28-04-2017;2017;59.89;0.195;1;0;NA;NA;;;;;;
28-04-2017;2017;61.17;0.175;1;0;NA;NA;;;;;;
28-04-2017;2017;59.03;0.160;1;0;NA;NA;;;;;;
28-04-2017;2017;60.49;0.175;1;0;NA;NA;;;;;;
28-04-2017;2017;64.82;0.200;1;0;NA;NA;;;;;;
28-04-2017;2017;65.26;0.235;1;0;NA;NA;;;;;;
28-04-2017;2017;63.85;0.195;1;0;NA;NA;;;;;;
28-04-2017;2017;68.69;0.290;1;0;NA;NA;;;;;;
28-04-2017;2017;61.99;0.190;1;0;NA;NA;;;;;;
28-04-2017;2017;64.31;0.165;1;0;NA;NA;;;;;;
28-04-2017;2017;61.80;0.190;1;0;NA;NA;;;;;;
28-04-2017;2017;62.15;0.185;1;0;NA;NA;;;;;;
28-04-2017;2017;60.10;0.160;1;0;NA;NA;;;;;;
28-04-2017;2017;64.97;0.225;1;0;NA;NA;;;;;;
28-04-2017;2017;71.21;0.290;1;0;NA;NA;;;;;;
28-04-2017;2017;69.58;0.280;1;0;NA;NA;;;;;;
28-04-2017;2017;67.82;0.255;1;0;NA;NA;;;;;;
28-04-2017;2017;63.29;0.165;2;0;NA;NA;;;;;;
28-04-2017;2017;67.71;0.205;1;0;NA;NA;;;;;;
28-04-2017;2017;69.19;0.210;1;0;NA;NA;;;;;;
28-04-2017;2017;64.97;0.200;1;0;NA;NA;;;;;;
28-04-2017;2017;56.43;0.170;1;0;NA;NA;;;;;;
28-04-2017;2017;71.12;0.305;1;0;NA;NA;;;;;;
28-04-2017;2017;65.08;0.220;1;0;NA;NA;;;;;;
28-04-2017;2017;69.22;0.145;1;0;NA;NA;;;;;;
28-04-2017;2017;71.88;0.320;1;0;NA;NA;;;;;;
28-04-2017;2017;62.46;0.165;1;0;NA;NA;;;;;;
28-04-2017;2017;61.87;0.175;1;0;NA;NA;;;;;;
28-04-2017;2017;70.00;0.285;1;0;NA;NA;;;;;;
28-04-2017;2017;67.27;0.230;1;0;NA;NA;;;;;;
28-04-2017;2017;70.03;0.255;1;0;NA;NA;;;;;;
28-04-2017;2017;67.25;0.230;1;0;NA;NA;;;;;;
28-04-2017;2017;68.61;0.225;1;0;NA;NA;;;;;;
28-04-2017;2017;70.00;0.280;1;0;NA;NA;;;;;;
28-04-2017;2017;69.62;0.270;1;0;NA;NA;;;;;;
28-04-2017;2017;67.64;0.250;1;0;NA;NA;;;;;;
28-04-2017;2017;65.44;0.200;1;0;NA;NA;;;;;;
28-04-2017;2017;66.89;0.240;1;0;NA;NA;;;;;;
28-04-2017;2017;69.52;0.300;1;0;NA;NA;;;;;;
28-04-2017;2017;68.84;0.240;1;0;NA;NA;;;;;;
28-04-2017;2017;70.23;0.230;1;0;NA;NA;;;;;;
28-04-2017;2017;57.19;0.130;1;0;NA;NA;;;;;;
28-04-2017;2017;64.60;0.215;1;0;NA;NA;;;;;;
01-05-2017;2017;58.81;0.150;1;0;NA;NA;;;;;;
01-05-2017;2017;56.78;0.110;1;0;NA;NA;;;;;;
01-05-2017;2017;56.97;0.135;1;0;NA;NA;;;;;;
01-05-2017;2017;65.30;0.205;1;0;NA;NA;;;;;;
01-05-2017;2017;68.49;0.300;1;0;NA;NA;;;;;;
01-05-2017;2017;62.98;0.190;1;0;NA;NA;;;;;;
01-05-2017;2017;67.86;0.170;1;0;NA;NA;;;;;;
01-05-2017;2017;66.25;0.235;1;0;NA;NA;;;;;;
01-05-2017;2017;63.00;0.175;1;0;NA;NA;;;;;;
01-05-2017;2017;60.33;0.160;2;0;NA;NA;;;;;;
01-05-2017;2017;57.40;0.115;1;0;NA;NA;;;;;;
01-05-2017;2017;63.20;0.180;1;0;NA;NA;;;;;;
01-05-2017;2017;60.14;0.160;1;0;NA;NA;;;;;;
01-05-2017;2017;60.64;0.135;1;0;NA;NA;;;;;;
01-05-2017;2017;70.15;0.240;1;0;NA;NA;;;;;;
01-05-2017;2017;67.78;0.200;1;0;NA;NA;;;;;;
01-05-2017;2017;66.67;0.225;1;0;NA;NA;;;;;;
01-05-2017;2017;65.40;0.205;1;0;NA;NA;;;;;;
01-05-2017;2017;60.03;0.165;1;0;NA;NA;;;;;;
01-05-2017;2017;66.47;0.225;1;0;NA;NA;;;;;;
01-05-2017;2017;61.76;0.165;1;0;NA;NA;;;;;;
01-05-2017;2017;69.64;0.265;1;0;NA;NA;;;;;;
01-05-2017;2017;68.34;0.205;1;0;NA;NA;;;;;;
01-05-2017;2017;62.50;0.185;1;0;NA;NA;;;;;;
01-05-2017;2017;68.37;0.265;1;0;NA;NA;;;;;;
01-05-2017;2017;58.20;0.130;2;0;NA;NA;;;;;;
01-05-2017;2017;64.25;0.175;1;0;NA;NA;;;;;;
01-05-2017;2017;59.63;0.130;1;0;NA;NA;;;;;;
01-05-2017;2017;62.00;0.185;1;0;NA;NA;;;;;;
01-05-2017;2017;60.91;0.150;1;0;NA;NA;;;;;;
01-05-2017;2017;59.31;0.150;1;0;NA;NA;;;;;;
01-05-2017;2017;58.34;0.125;1;0;NA;NA;;;;;;
01-05-2017;2017;57.12;0.155;1;0;NA;NA;;;;;;
01-05-2017;2017;56.74;0.135;1;0;NA;NA;;;;;;
01-05-2017;2017;61.83;0.195;1;0;NA;NA;;;;;;
01-05-2017;2017;69.00;0.265;2;0;NA;NA;;;;;;
01-05-2017;2017;67.16;0.230;1;0;NA;NA;;;;;;
01-05-2017;2017;59.67;0.140;1;0;NA;NA;;;;;;
01-05-2017;2017;65.26;0.215;1;0;NA;NA;;;;;;
01-05-2017;2017;60.34;0.165;1;0;NA;NA;;;;;;
01-05-2017;2017;67.77;0.245;1;0;NA;NA;;;;;;
01-05-2017;2017;58.03;0.120;1;0;NA;NA;;;;;;
01-05-2017;2017;58.59;0.150;1;0;NA;NA;;;;;;
01-05-2017;2017;58.60;0.165;1;0;NA;NA;;;;;;
01-05-2017;2017;59.76;0.150;1;0;NA;NA;;;;;;
01-05-2017;2017;67.99;0.230;1;0;NA;NA;;;;;;
01-05-2017;2017;67.29;0.245;1;0;NA;NA;;;;;;
01-05-2017;2017;68.95;0.300;2;0;NA;NA;;;;;;
01-05-2017;2017;65.78;0.210;1;0;NA;NA;;;;;;
01-05-2017;2017;65.16;0.210;1;0;NA;NA;;;;;;
01-05-2017;2017;59.60;0.150;1;0;NA;NA;;;;;;
01-05-2017;2017;67.83;0.240;1;0;NA;NA;;;;;;
01-05-2017;2017;62.70;0.180;2;0;NA;NA;;;;;;
01-05-2017;2017;62.34;0.175;1;0;NA;NA;;;;;;
01-05-2017;2017;63.99;0.205;1;0;NA;NA;;;;;;
01-05-2017;2017;59.23;0.160;1;0;NA;NA;;;;;;
01-05-2017;2017;66.06;0.245;1;0;NA;NA;;;;;;
01-05-2017;2017;64.21;0.200;1;0;NA;NA;;;;;;
01-05-2017;2017;60.15;0.130;1;0;NA;NA;;;;;;
01-05-2017;2017;59.84;0.145;1;0;NA;NA;;;;;;
01-05-2017;2017;62.33;0.160;1;0;NA;NA;;;;;;
01-05-2017;2017;64.83;0.215;1;0;NA;NA;;;;;;
01-05-2017;2017;64.54;0.205;1;0;NA;NA;;;;;;
01-05-2017;2017;68.91;0.115;1;0;NA;NA;;;;;;
01-05-2017;2017;68.27;0.265;1;0;NA;NA;;;;;;
01-05-2017;2017;66.67;0.210;2;0;NA;NA;;;;;;
01-05-2017;2017;65.51;0.145;1;0;NA;NA;;;;;;
01-05-2017;2017;59.88;0.240;1;0;NA;NA;;;;;;
03-05-2017;2017;64.04;0.185;1;0;NA;NA;;;;;;
03-05-2017;2017;67.80;0.235;1;0;NA;NA;;;;;;
03-05-2017;2017;62.94;0.190;1;0;NA;NA;;;;;;
03-05-2017;2017;61.19;0.135;1;0;NA;NA;;;;;;
03-05-2017;2017;69.87;0.275;1;0;NA;NA;;;;;;
03-05-2017;2017;63.15;0.175;2;0;NA;NA;;;;;;
03-05-2017;2017;60.88;0.145;1;0;NA;NA;;;;;;
03-05-2017;2017;61.43;0.175;1;0;NA;NA;;;;;;
03-05-2017;2017;64.78;0.240;1;0;NA;NA;;;;;;
03-05-2017;2017;66.39;0.265;1;0;NA;NA;;;;;;
03-05-2017;2017;62.35;0.165;1;0;NA;NA;;;;;;
03-05-2017;2017;67.98;0.250;1;0;NA;NA;;;;;;
03-05-2017;2017;63.34;0.240;1;0;NA;NA;;;;;;
03-05-2017;2017;61.41;0.165;1;0;NA;NA;;;;;;
03-05-2017;2017;63.02;0.170;1;0;NA;NA;;;;;;
03-05-2017;2017;56.39;0.150;1;0;NA;NA;;;;;;
03-05-2017;2017;67.44;0.280;1;0;NA;NA;;;;;;
03-05-2017;2017;63.24;0.185;1;0;NA;NA;;;;;;
03-05-2017;2017;68.19;0.250;1;0;NA;NA;;;;;;
03-05-2017;2017;63.80;0.190;1;0;NA;NA;;;;;;
03-05-2017;2017;66.05;0.215;1;0;NA;NA;;;;;;
03-05-2017;2017;58.53;0.140;1;0;NA;NA;;;;;;
03-05-2017;2017;63.45;0.240;1;0;NA;NA;;;;;;
03-05-2017;2017;63.26;0.180;1;0;NA;NA;;;;;;
03-05-2017;2017;69.50;0.290;1;0;NA;NA;;;;;;
03-05-2017;2017;55.67;0.120;1;0;NA;NA;;;;;;
03-05-2017;2017;69.06;0.275;1;0;NA;NA;;;;;;
03-05-2017;2017;55.93;0.150;1;0;NA;NA;;;;;;
03-05-2017;2017;60.78;0.145;2;0;NA;NA;;;;;;
03-05-2017;2017;59.59;0.160;1;0;NA;NA;;;;;;
03-05-2017;2017;66.21;0.205;2;0;NA;NA;;;;;;
03-05-2017;2017;59.59;0.165;1;0;NA;NA;;;;;;
03-05-2017;2017;61.83;0.190;1;0;NA;NA;;;;;;
03-05-2017;2017;67.22;0.240;1;0;NA;NA;;;;;;
03-05-2017;2017;54.51;0.125;1;0;NA;NA;;;;;;
03-05-2017;2017;57.06;0.175;1;0;NA;NA;;;;;;
03-05-2017;2017;79.38;0.340;1;0;NA;NA;;;;;;
03-05-2017;2017;60.34;0.145;1;0;NA;NA;;;;;;
03-05-2017;2017;61.85;0.170;1;0;NA;NA;;;;;;
03-05-2017;2017;63.75;0.170;1;0;NA;NA;;;;;;
03-05-2017;2017;61.05;0.230;1;0;NA;NA;;;;;;
03-05-2017;2017;67.37;0.250;1;0;NA;NA;;;;;;
03-05-2017;2017;67.37;0.160;1;0;NA;NA;;;;;;
03-05-2017;2017;60.53;0.210;1;0;NA;NA;;;;;;
03-05-2017;2017;65.13;0.250;3;0;NA;NA;;;;;;
03-05-2017;2017;68.63;0.205;1;0;NA;NA;;;;;;
03-05-2017;2017;65.72;0.215;1;0;NA;NA;;;;;;
03-05-2017;2017;63.81;0.210;2;0;NA;NA;;;;;;
03-05-2017;2017;66.61;0.150;1;0;NA;NA;;;;;;
03-05-2017;2017;62.74;0.185;1;0;NA;NA;;;;;;
03-05-2017;2017;66.39;0.265;2;0;NA;NA;;;;;;
03-05-2017;2017;66.01;0.180;2;0;NA;NA;;;;;;
03-05-2017;2017;58.64;0.175;1;0;NA;NA;;;;;;
03-05-2017;2017;58.33;0.140;1;0;NA;NA;;;;;;
03-05-2017;2017;60.63;0.160;1;0;NA;NA;;;;;;
03-05-2017;2017;56.21;0.110;1;0;NA;NA;;;;;;
03-05-2017;2017;63.19;0.200;2;0;NA;NA;;;;;;
03-05-2017;2017;59.97;0.155;1;0;NA;NA;;;;;;
03-05-2017;2017;60.34;0.110;1;0;NA;NA;;;;;;
03-05-2017;2017;61.39;0.170;1;0;NA;NA;;;;;;
03-05-2017;2017;59.71;0.180;1;0;NA;NA;;;;;;
03-05-2017;2017;59.89;0.170;1;0;NA;NA;;;;;;
03-05-2017;2017;62.30;0.220;1;0;NA;NA;;;;;;
03-05-2017;2017;59.19;0.155;1;0;NA;NA;;;;;;
03-05-2017;2017;63.77;0.185;1;0;NA;NA;;;;;;
03-05-2017;2017;73.45;0.325;1;0;NA;NA;;;;;;
03-05-2017;2017;60.76;0.170;1;0;NA;NA;;;;;;
03-05-2017;2017;64.54;0.195;1;0;NA;NA;;;;;;
03-05-2017;2017;60.25;0.270;2;0;NA;NA;;;;;;
03-05-2017;2017;63.67;0.180;1;0;NA;NA;;;;;;
03-05-2017;2017;64.61;0.190;1;0;NA;NA;;;;;;
03-05-2017;2017;61.83;0.175;1;0;NA;NA;;;;;;
03-05-2017;2017;59.77;0.175;1;0;NA;NA;;;;;;
03-05-2017;2017;60.37;0.180;1;0;NA;NA;;;;;;
03-05-2017;2017;63.71;0.200;1;0;NA;NA;;;;;;
03-05-2017;2017;61.37;0.140;2;0;NA;NA;;;;;;
03-05-2017;2017;61.39;0.190;1;0;NA;NA;;;;;;
03-05-2017;2017;65.91;0.185;1;0;NA;NA;;;;;;
03-05-2017;2017;61.29;0.190;2;0;NA;NA;;;;;;
03-05-2017;2017;67.14;0.270;1;0;NA;NA;;;;;;
03-05-2017;2017;56.73;0.140;1;0;NA;NA;;;;;;
03-05-2017;2017;60.83;0.185;1;0;NA;NA;;;;;;
03-05-2017;2017;61.48;0.210;1;0;NA;NA;;;;;;
03-05-2017;2017;62.37;0.190;1;0;NA;NA;;;;;;
03-05-2017;2017;60.73;0.175;1;0;NA;NA;;;;;;
03-05-2017;2017;64.69;0.225;2;0;NA;NA;;;;;;
03-05-2017;2017;61.61;0.170;1;0;NA;NA;;;;;;
03-05-2017;2017;61.40;0.150;1;0;NA;NA;;;;;;
03-05-2017;2017;55.94;0.160;1;0;NA;NA;;;;;;
03-05-2017;2017;66.46;0.220;1;0;NA;NA;;;;;;
03-05-2017;2017;61.05;0.175;1;0;NA;NA;;;;;;
03-05-2017;2017;66.50;0.220;1;0;NA;NA;;;;;;
03-05-2017;2017;63.66;0.180;1;0;NA;NA;;;;;;
03-05-2017;2017;57.97;0.145;1;0;NA;NA;;;;;;
03-05-2017;2017;64.85;0.230;1;0;NA;NA;;;;;;
03-05-2017;2017;64.57;0.210;1;0;NA;NA;;;;;;
03-05-2017;2017;63.16;0.200;1;0;NA;NA;;;;;;
03-05-2017;2017;61.10;0.200;1;0;NA;NA;;;;;;
03-05-2017;2017;62.67;0.185;1;0;NA;NA;;;;;;
05-05-2017;2017;56.59;0.100;1;0;NA;NA;;;;;;
05-05-2017;2017;59.95;0.145;1;0;NA;NA;;;;;;
05-05-2017;2017;61.23;0.100;1;0;NA;NA;;;;;;
05-05-2017;2017;66.99;0.240;3;0;NA;NA;;;;;;
05-05-2017;2017;59.66;0.155;1;0;NA;NA;;;;;;
05-05-2017;2017;63.28;0.185;1;0;NA;NA;;;;;;
05-05-2017;2017;65.30;0.210;1;0;NA;NA;;;;;;
05-05-2017;2017;59.00;0.180;1;0;NA;NA;;;;;;
05-05-2017;2017;60.61;0.190;1;0;NA;NA;;;;;;
05-05-2017;2017;61.43;0.185;1;0;NA;NA;;;;;;
05-05-2017;2017;57.14;0.135;1;0;NA;NA;;;;;;
05-05-2017;2017;70.90;0.285;1;0;NA;NA;;;;;;
05-05-2017;2017;61.55;0.175;1;0;NA;NA;;;;;;
05-05-2017;2017;63.15;0.200;1;0;NA;NA;;;;;;
05-05-2017;2017;56.88;0.115;1;0;NA;NA;;;;;;
05-05-2017;2017;58.54;0.140;1;0;NA;NA;;;;;;
05-05-2017;2017;62.43;0.175;2;0;NA;NA;;;;;;
05-05-2017;2017;59.05;0.160;1;0;NA;NA;;;;;;
05-05-2017;2017;62.17;0.190;1;0;NA;NA;;;;;;
05-05-2017;2017;62.16;0.160;2;0;NA;NA;;;;;;
05-05-2017;2017;69.73;0.210;1;0;NA;NA;;;;;;
05-05-2017;2017;60.22;0.140;1;0;NA;NA;;;;;;
05-05-2017;2017;61.67;0.190;2;0;NA;NA;;;;;;
05-05-2017;2017;64.24;0.205;1;0;NA;NA;;;;;;
05-05-2017;2017;70.84;0.310;1;0;NA;NA;;;;;;
05-05-2017;2017;68.79;0.255;1;0;NA;NA;;;;;;
05-05-2017;2017;63.29;0.180;1;0;NA;NA;;;;;;
05-05-2017;2017;67.20;0.245;1;0;NA;NA;;;;;;
05-05-2017;2017;54.62;0.125;1;0;NA;NA;;;;;;
05-05-2017;2017;55.89;0.125;1;0;NA;NA;;;;;;
05-05-2017;2017;60.39;0.155;1;0;NA;NA;;;;;;
05-05-2017;2017;58.21;0.165;1;0;NA;NA;;;;;;
05-05-2017;2017;57.34;0.125;2;0;NA;NA;;;;;;
05-05-2017;2017;59.70;0.150;3;0;NA;NA;;;;;;
05-05-2017;2017;63.59;0.195;1;0;NA;NA;;;;;;
05-05-2017;2017;59.64;0.155;1;0;NA;NA;;;;;;
05-05-2017;2017;61.46;0.180;1;0;NA;NA;;;;;;
05-05-2017;2017;69.32;0.215;2;0;NA;NA;;;;;;
05-05-2017;2017;69.12;0.270;2;0;NA;NA;;;;;;
05-05-2017;2017;59.86;0.125;1;0;NA;NA;;;;;;
05-05-2017;2017;61.63;0.165;1;0;NA;NA;;;;;;
05-05-2017;2017;68.70;0.240;1;0;NA;NA;;;;;;
05-05-2017;2017;61.72;0.175;1;0;NA;NA;;;;;;
05-05-2017;2017;69.92;0.240;2;0;NA;NA;;;;;;
05-05-2017;2017;61.39;0.175;2;0;NA;NA;;;;;;
05-05-2017;2017;61.53;0.205;1;0;NA;NA;;;;;;
05-05-2017;2017;65.12;0.195;2;0;NA;NA;;;;;;
05-05-2017;2017;57.65;0.165;1;0;NA;NA;;;;;;
05-05-2017;2017;64.51;0.195;2;0;NA;NA;;;;;;
05-05-2017;2017;58.79;0.165;2;0;NA;NA;;;;;;
05-05-2017;2017;63.29;0.160;1;0;NA;NA;;;;;;
05-05-2017;2017;64.46;0.245;1;0;NA;NA;;;;;;
05-05-2017;2017;61.46;0.175;1;0;NA;NA;;;;;;
05-05-2017;2017;60.98;0.160;1;0;NA;NA;;;;;;
05-05-2017;2017;65.72;0.200;1;0;NA;NA;;;;;;
05-05-2017;2017;62.89;0.190;1;0;NA;NA;;;;;;
05-05-2017;2017;60.58;0.165;1;0;NA;NA;;;;;;
05-05-2017;2017;66.97;0.220;1;0;NA;NA;;;;;;
05-05-2017;2017;62.32;0.180;1;0;NA;NA;;;;;;
05-05-2017;2017;61.69;0.170;1;0;NA;NA;;;;;;
05-05-2017;2017;63.66;0.180;1;0;NA;NA;;;;;;
05-05-2017;2017;61.63;0.180;1;0;NA;NA;;;;;;
05-05-2017;2017;64.39;0.190;1;0;NA;NA;;;;;;
05-05-2017;2017;58.97;0.185;1;0;NA;NA;;;;;;
05-05-2017;2017;61.00;0.150;1;0;NA;NA;;;;;;
05-05-2017;2017;62.92;0.185;2;0;NA;NA;;;;;;
05-05-2017;2017;60.81;0.155;1;0;NA;NA;;;;;;
05-05-2017;2017;69.31;0.280;1;0;NA;NA;;;;;;
05-05-2017;2017;63.18;0.175;1;0;NA;NA;;;;;;
05-05-2017;2017;68.96;0.290;2;0;NA;NA;;;;;;
05-05-2017;2017;61.83;0.165;1;0;NA;NA;;;;;;
05-05-2017;2017;60.29;0.180;1;0;NA;NA;;;;;;
05-05-2017;2017;69.47;0.270;1;0;NA;NA;;;;;;
05-05-2017;2017;64.04;0.200;2;0;NA;NA;;;;;;
05-05-2017;2017;57.70;0.160;1;0;NA;NA;;;;;;
05-05-2017;2017;59.39;0.135;1;0;NA;NA;;;;;;
05-05-2017;2017;56.92;0.110;2;0;NA;NA;;;;;;
05-05-2017;2017;57.58;0.130;1;0;NA;NA;;;;;;
05-05-2017;2017;60.43;0.140;1;0;NA;NA;;;;;;
05-05-2017;2017;69.28;0.210;1;0;NA;NA;;;;;;
05-05-2017;2017;62.25;0.150;1;0;NA;NA;;;;;;
05-05-2017;2017;60.82;0.155;1;0;NA;NA;;;;;;
05-05-2017;2017;65.63;0.230;1;0;NA;NA;;;;;;
05-05-2017;2017;61.53;0.175;1;0;NA;NA;;;;;;
05-05-2017;2017;63.62;0.170;1;0;NA;NA;;;;;;
05-05-2017;2017;63.03;0.200;1;0;NA;NA;;;;;;
05-05-2017;2017;61.24;0.140;2;0;NA;NA;;;;;;
05-05-2017;2017;57.46;0.130;1;0;NA;NA;;;;;;
05-05-2017;2017;60.68;0.160;1;0;NA;NA;;;;;;
05-05-2017;2017;61.83;0.160;1;0;NA;NA;;;;;;
05-05-2017;2017;60.58;0.190;1;0;NA;NA;;;;;;
05-05-2017;2017;59.58;0.170;1;0;NA;NA;;;;;;
05-05-2017;2017;61.86;0.195;1;0;NA;NA;;;;;;
05-05-2017;2017;59.14;0.140;1;0;NA;NA;;;;;;
05-05-2017;2017;67.77;0.250;1;0;NA;NA;;;;;;
05-05-2017;2017;59.77;0.140;1;0;NA;NA;;;;;;
05-05-2017;2017;60.02;0.175;1;0;NA;NA;;;;;;
05-05-2017;2017;72.94;0.295;1;0;NA;NA;;;;;;
05-05-2017;2017;64.10;0.195;1;0;NA;NA;;;;;;
05-05-2017;2017;66.49;0.260;1;0;NA;NA;;;;;;
08-05-2017;2017;62.24;0.195;2;0;NA;NA;;;;;;
08-05-2017;2017;58.11;0.135;2;0;NA;NA;;;;;;
08-05-2017;2017;67.69;0.250;2;0;NA;NA;;;;;;
08-05-2017;2017;64.08;0.205;3;0;NA;NA;;;;;;
08-05-2017;2017;66.29;0.240;3;0;NA;NA;;;;;;
08-05-2017;2017;62.30;0.180;2;0;NA;NA;;;;;;
08-05-2017;2017;62.03;0.190;2;0;NA;NA;;;;;;
08-05-2017;2017;56.87;0.115;2;0;NA;NA;;;;;;
08-05-2017;2017;60.01;0.150;2;0;NA;NA;;;;;;
08-05-2017;2017;63.37;0.225;2;0;NA;NA;;;;;;
08-05-2017;2017;64.47;0.215;3;0;NA;NA;;;;;;
08-05-2017;2017;62.59;0.170;4;0;NA;NA;;;;;;
08-05-2017;2017;66.94;0.200;2;0;NA;NA;;;;;;
08-05-2017;2017;61.07;0.155;4;0;NA;NA;;;;;;
08-05-2017;2017;64.22;0.220;4;0;NA;NA;;;;;;
08-05-2017;2017;67.27;0.210;3;0;NA;NA;;;;;;
08-05-2017;2017;65.20;0.205;4;0;NA;NA;;;;;;
08-05-2017;2017;68.60;0.260;4;0;NA;NA;;;;;;
08-05-2017;2017;68.58;0.245;2;0;NA;NA;;;;;;
08-05-2017;2017;69.00;0.260;2;0;NA;NA;;;;;;
08-05-2017;2017;56.19;0.130;2;0;NA;NA;;;;;;
08-05-2017;2017;64.39;0.200;2;0;NA;NA;;;;;;
08-05-2017;2017;64.04;0.190;2;0;NA;NA;;;;;;
08-05-2017;2017;63.31;0.170;2;0;NA;NA;;;;;;
08-05-2017;2017;56.47;0.140;2;0;NA;NA;;;;;;
08-05-2017;2017;63.26;0.215;3;0;NA;NA;;;;;;
08-05-2017;2017;61.48;0.145;2;0;NA;NA;;;;;;
08-05-2017;2017;60.14;0.150;2;0;NA;NA;;;;;;
08-05-2017;2017;64.07;0.185;1;0;NA;NA;;;;;;
08-05-2017;2017;62.02;0.150;3;0;NA;NA;;;;;;
08-05-2017;2017;61.21;0.150;2;0;NA;NA;;;;;;
08-05-2017;2017;60.25;0.150;2;0;NA;NA;;;;;;
08-05-2017;2017;63.47;0.200;3;0;NA;NA;;;;;;
08-05-2017;2017;62.25;0.170;2;0;NA;NA;;;;;;
08-05-2017;2017;58.41;0.110;2;0;NA;NA;;;;;;
08-05-2017;2017;67.00;0.200;4;0;NA;NA;;;;;;
08-05-2017;2017;64.55;0.205;2;0;NA;NA;;;;;;
08-05-2017;2017;63.90;0.210;3;0;NA;NA;;;;;;
08-05-2017;2017;61.03;0.195;1;0;NA;NA;;;;;;
08-05-2017;2017;60.30;0.175;3;0;NA;NA;;;;;;
08-05-2017;2017;71.94;0.285;3;0;NA;NA;;;;;;
08-05-2017;2017;63.46;0.170;3;0;NA;NA;;;;;;
08-05-2017;2017;61.26;0.185;2;0;NA;NA;;;;;;
08-05-2017;2017;67.62;0.270;2;0;NA;NA;;;;;;
08-05-2017;2017;64.77;0.215;3;0;NA;NA;;;;;;
08-05-2017;2017;62.17;0.195;3;0;NA;NA;;;;;;
08-05-2017;2017;59.69;0.150;3;0;NA;NA;;;;;;
08-05-2017;2017;59.66;0.185;3;0;NA;NA;;;;;;
08-05-2017;2017;59.96;0.160;3;0;NA;NA;;;;;;
08-05-2017;2017;61.66;0.180;2;0;NA;NA;;;;;;
08-05-2017;2017;63.71;0.185;2;0;NA;NA;;;;;;
08-05-2017;2017;61.27;0.150;1;0;NA;NA;;;;;;
08-05-2017;2017;64.37;0.205;2;0;NA;NA;;;;;;
08-05-2017;2017;58.54;0.150;2;0;NA;NA;;;;;;
08-05-2017;2017;63.41;0.225;2;0;NA;NA;;;;;;
